schema_version,strategy_id,strategy_version,rank,symbol,name,sector,total_score,trend_score,startup_score,sector_score,market_score,decision,continuation,buy_model,notes,risks,hard_rejects,plan
1,v1_trend_startup,v1_0,59,300319,麦捷科技,创业板,70,35,17,13,5,只观察,强转弱风险,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,股价未站稳5日线；回调缩量未确认；存在长上影或冲高回落；板块近2-3日未确认强于大盘；板块排名不够靠前；指数未确认站上5日线和10日线；跌停/大面风险未确认较低；板块分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,60,300604,长川科技,创业板,70,35,17,13,5,只观察,强转弱风险,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,回调缩量未确认；存在长上影或冲高回落；板块近2-3日未确认强于大盘；板块排名不够靠前；指数未确认站上5日线和10日线；跌停/大面风险未确认较低；板块分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,61,000657,中钨高新,深市主板,69,35,11,18,5,只观察,强转弱风险,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；股价未站稳5日线；回调缩量未确认；存在长上影或冲高回落；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低；近5日启动分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,62,002851,麦格米特,深市主板,68,35,10,18,5,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；回调缩量未确认；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低；近5日启动分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,63,300475,香农芯创,创业板,68,35,17,11,5,只观察,强转弱风险,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,回调缩量未确认；存在长上影或冲高回落；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低；板块分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,64,688072,拓荆科技,科创板,68,35,15,13,5,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,缺少放量阳线启动；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；指数未确认站上5日线和10日线；跌停/大面风险未确认较低；板块分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,65,688766,普冉股份,科创板,68,35,17,11,5,只观察,强转弱风险,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,回调缩量未确认；存在长上影或冲高回落；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低；板块分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,66,600183,生益科技,沪市主板,67,35,4,23,5,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；缺少放量阳线启动；回调缩量未确认；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低；近5日启动分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,67,600487,亨通光电,沪市主板,67,35,4,23,5,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；缺少放量阳线启动；回调缩量未确认；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低；近5日启动分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,68,688313,仕佳光子,科创板,66,35,15,11,5,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；股价未站稳5日线；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低；板块分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,69,688347,华虹宏力,科创板,66,35,15,11,5,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,缺少放量阳线启动；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低；板块分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,70,688498,源杰科技,科创板,66,35,15,11,5,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,股价未站稳5日线；缺少放量阳线启动；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低；板块分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,71,300395,菲利华,创业板,65,32,15,13,5,只观察,分歧转强观察,强势震荡再启动,中期结构清晰：强势震荡再启动,20日线未确认向上；近5日低点未确认抬高；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；指数未确认站上5日线和10日线；跌停/大面风险未确认较低；板块分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,72,300433,蓝思科技,创业板,63,35,10,13,5,只观察,弱延续,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,73,000988,华工科技,深市主板,62,35,4,18,5,只观察,弱延续,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；缺少放量阳线启动；回调缩量未确认；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,74,002281,光迅科技,深市主板,62,35,4,18,5,只观察,弱延续,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；缺少放量阳线启动；回调缩量未确认；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,75,002384,东山精密,深市主板,62,35,4,18,5,只观察,弱延续,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；缺少放量阳线启动；回调缩量未确认；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,76,002436,兴森科技,深市主板,62,35,4,18,5,只观察,弱延续,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；缺少放量阳线启动；回调缩量未确认；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,77,300502,新易盛,创业板,61,35,10,11,5,只观察,弱延续,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,78,300570,太辰光,创业板,61,35,10,11,5,只观察,弱延续,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,79,301217,铜冠铜箔,创业板,61,35,10,11,5,只观察,弱延续,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,80,688256,寒武纪,科创板,61,35,10,11,5,只观察,弱延续,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,81,300308,中际旭创,创业板,55,35,4,11,5,只观察,弱延续,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；缺少放量阳线启动；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,82,300548,长芯博创,创业板,55,35,4,11,5,只观察,弱延续,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；缺少放量阳线启动；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,83,688008,澜起科技,科创板,53,27,10,11,5,只观察,弱延续,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,20日线未确认向上；近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,84,600176,中国巨石,沪市主板,91,40,21,25,5,回避,强转弱风险,平台突破买点,中期结构清晰：平台突破,回调缩量未确认；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,近5日涨幅38.5%过度透支,不参与；等待趋势、启动和板块重新满足条件。 硬性原因：近5日涨幅38.5%过度透支
1,v1_trend_startup,v1_0,85,600206,有研新材,沪市主板,91,40,21,25,5,回避,强转弱风险,平台突破买点,中期结构清晰：平台突破,回调缩量未确认；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,近5日涨幅42.9%过度透支,不参与；等待趋势、启动和板块重新满足条件。 硬性原因：近5日涨幅42.9%过度透支
1,v1_trend_startup,v1_0,86,002129,TCL中环,深市主板,90,40,25,20,5,回避,强转弱风险,平台突破买点,中期结构清晰：平台突破、强势震荡再启动,板块排名不够靠前；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,20日平均成交额不足3.0十亿,不参与；等待趋势、启动和板块重新满足条件。 硬性原因：20日平均成交额不足3.0十亿
1,v1_trend_startup,v1_0,87,600141,兴发集团,沪市主板,87,40,17,25,5,回避,强转弱风险,平台突破买点,中期结构清晰：平台突破,回调缩量未确认；存在长上影或冲高回落；指数未确认站上5日线和10日线；跌停/大面风险未确认较低；近5日涨幅27.9%偏高，追高风险增加,20日平均成交额不足3.0十亿,不参与；等待趋势、启动和板块重新满足条件。 硬性原因：20日平均成交额不足3.0十亿
1,v1_trend_startup,v1_0,88,001309,德明利,深市主板,86,40,21,20,5,回避,强转弱风险,平台突破买点,中期结构清晰：平台突破,回调缩量未确认；板块排名不够靠前；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,近5日涨幅33.6%过度透支,不参与；等待趋势、启动和板块重新满足条件。 硬性原因：近5日涨幅33.6%过度透支
1,v1_trend_startup,v1_0,89,600497,驰宏锌锗,沪市主板,82,35,17,25,5,回避,强转弱风险,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,回调缩量未确认；存在长上影或冲高回落；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,20日平均成交额不足3.0十亿,不参与；等待趋势、启动和板块重新满足条件。 硬性原因：20日平均成交额不足3.0十亿
1,v1_trend_startup,v1_0,90,600909,华安证券,沪市主板,82,35,17,25,5,回避,强转弱风险,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,回调缩量未确认；存在长上影或冲高回落；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,20日平均成交额不足3.0十亿；近5日涨幅35.3%过度透支,不参与；等待趋势、启动和板块重新满足条件。 硬性原因：20日平均成交额不足3.0十亿；近5日涨幅35.3%过度透支
1,v1_trend_startup,v1_0,91,300398,飞凯材料,创业板,79,40,21,13,5,回避,强转弱风险,平台突破买点,中期结构清晰：平台突破,回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,近5日涨幅33.0%过度透支,不参与；等待趋势、启动和板块重新满足条件。 硬性原因：近5日涨幅33.0%过度透支
1,v1_trend_startup,v1_0,92,600118,中国卫星,沪市主板,62,13,19,25,5,回避,强转弱风险,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,股价未确认站上60日线；20日线未确认向上；60日线仍偏下行；近5日低点未确认抬高；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,疑似长期下降趋势中的反抽,不参与；等待趋势、启动和板块重新满足条件。 硬性原因：疑似长期下降趋势中的反抽
1,v1_trend_startup,v1_0,93,601138,工业富联,沪市主板,60,22,10,23,5,回避,弱延续,等待放量突破或回踩确认,,股价未确认站上20日线；缺少平台突破、趋势回踩或再启动结构；近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；回调缩量未确认；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,,不参与；等待趋势、启动和板块重新满足条件。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,94,300394,天孚通信,创业板,54,22,16,11,5,回避,弱延续,等待放量突破或回踩确认,,股价未确认站上20日线；缺少平台突破、趋势回踩或再启动结构；5日线未确认向上；股价未站稳5日线；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,,不参与；等待趋势、启动和板块重新满足条件。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,95,002475,立讯精密,深市主板,53,14,16,18,5,回避,弱延续,等待放量突破或回踩确认,,股价未确认站上20日线；20日线未确认向上；缺少平台突破、趋势回踩或再启动结构；5日线未确认向上；股价未站稳5日线；回调缩量未确认；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,,不参与；等待趋势、启动和板块重新满足条件。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,96,002709,天赐材料,深市主板,53,14,16,18,5,回避,弱延续,等待放量突破或回踩确认,,股价未确认站上20日线；股价未确认站上60日线；缺少平台突破、趋势回踩或再启动结构；5日线未确认向上；股价未站稳5日线；回调缩量未确认；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,,不参与；等待趋势、启动和板块重新满足条件。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,97,000063,中兴通讯,深市主板,51,14,14,18,5,回避,弱延续,等待放量突破或回踩确认,,股价未确认站上20日线；股价未确认站上60日线；缺少平台突破、趋势回踩或再启动结构；近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,,不参与；等待趋势、启动和板块重新满足条件。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,98,300390,天华新能,创业板,46,14,16,11,5,回避,无交易价值,等待放量突破或回踩确认,,股价未确认站上20日线；股价未确认站上60日线；缺少平台突破、趋势回踩或再启动结构；5日线未确认向上；股价未站稳5日线；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,,不参与；等待趋势、启动和板块重新满足条件。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,99,000938,紫光股份,深市主板,39,6,10,18,5,回避,无交易价值,等待放量突破或回踩确认,,股价未确认站上20日线；股价未确认站上60日线；20日线未确认向上；缺少平台突破、趋势回踩或再启动结构；近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；回调缩量未确认；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,,不参与；等待趋势、启动和板块重新满足条件。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,100,300476,胜宏科技,创业板,26,6,4,11,5,回避,无交易价值,等待放量突破或回踩确认,,股价未确认站上20日线；股价未确认站上60日线；20日线未确认向上；缺少平台突破、趋势回踩或再启动结构；近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；缺少放量阳线启动；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排；指数未确认站上5日线和10日线；跌停/大面风险未确认较低,,不参与；等待趋势、启动和板块重新满足条件。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
