schema_version,strategy_id,strategy_version,rank,symbol,name,sector,total_score,trend_score,startup_score,sector_score,market_score,decision,continuation,buy_model,notes,risks,hard_rejects,plan
1,v1_trend_startup,v1_0,66,600105,永鼎股份,沪市主板,73,35,15,13,10,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；股价未站稳5日线；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；板块分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,67,301511,德福科技,创业板,72,35,9,18,10,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；股价未站稳5日线；缺少放量阳线启动；回调缩量未确认；板块排名不够靠前；个股可能不是板块前排；近5日启动分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,68,002384,东山精密,深市主板,71,35,13,13,10,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；缺少放量阳线启动；板块近2-3日未确认强于大盘；板块排名不够靠前；近5日启动分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,69,002436,兴森科技,深市主板,71,35,13,13,10,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；股价未站稳5日线；缺少放量阳线启动；板块近2-3日未确认强于大盘；板块排名不够靠前；近5日启动分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,70,002916,深南电路,深市主板,71,35,13,13,10,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；缺少放量阳线启动；板块近2-3日未确认强于大盘；板块排名不够靠前；近5日启动分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,71,300620,光库科技,创业板,71,35,8,18,10,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；缺少放量阳线启动；板块排名不够靠前；个股可能不是板块前排；近5日启动分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,72,300476,胜宏科技,创业板,70,27,13,20,10,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,20日线未确认向上；近5日低点未确认抬高；缺少放量阳线启动；板块排名不够靠前；近5日启动分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,73,300570,太辰光,创业板,69,35,4,20,10,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；缺少放量阳线启动；回调缩量未确认；板块排名不够靠前；近5日启动分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,74,600183,生益科技,沪市主板,69,35,13,11,10,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；股价未站稳5日线；缺少放量阳线启动；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排；近5日启动分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,75,600522,中天科技,沪市主板,68,35,10,13,10,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；近5日启动分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,76,601869,长飞光纤,沪市主板,68,35,10,13,10,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；近5日启动分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,77,300308,中际旭创,创业板,67,35,4,18,10,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；缺少放量阳线启动；回调缩量未确认；板块排名不够靠前；个股可能不是板块前排；近5日启动分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,78,000657,中钨高新,深市主板,66,35,10,11,10,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排；近5日启动分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,79,002475,立讯精密,深市主板,65,27,15,13,10,只观察,分歧转强观察,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,20日线未确认向上；近5日低点未确认抬高；股价未站稳5日线；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；板块分低于参与线,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,80,002281,光迅科技,深市主板,62,35,4,13,10,只观察,弱延续,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；缺少放量阳线启动；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,81,002851,麦格米特,深市主板,62,35,4,13,10,只观察,弱延续,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；缺少放量阳线启动；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,82,600498,烽火通信,沪市主板,62,35,4,13,10,只观察,弱延续,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；缺少放量阳线启动；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,83,600487,亨通光电,沪市主板,60,35,4,11,10,只观察,弱延续,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；缺少放量阳线启动；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,84,600549,厦门钨业,沪市主板,60,35,4,11,10,只观察,弱延续,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,近5日低点未确认抬高；5日线未确认向上；缺少放量阳线启动；回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排,,加入观察池；等待放量突破、缩量回踩确认或板块重新走强。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,85,688629,华丰科技,科创板,100,40,25,25,10,回避,强转弱风险,平台突破买点,中期结构清晰：平台突破,,近5日涨幅30.1%过度透支,不参与；等待趋势、启动和板块重新满足条件。 硬性原因：近5日涨幅30.1%过度透支
1,v1_trend_startup,v1_0,86,688120,华海清科,科创板,94,40,21,23,10,回避,强转弱风险,平台突破买点,中期结构清晰：平台突破,回调缩量未确认；个股可能不是板块前排,近5日涨幅39.5%过度透支,不参与；等待趋势、启动和板块重新满足条件。 硬性原因：近5日涨幅39.5%过度透支
1,v1_trend_startup,v1_0,87,688521,芯原股份,科创板,94,40,21,23,10,回避,强转弱风险,平台突破买点,中期结构清晰：平台突破,回调缩量未确认；个股可能不是板块前排,近5日涨幅30.2%过度透支,不参与；等待趋势、启动和板块重新满足条件。 硬性原因：近5日涨幅30.2%过度透支
1,v1_trend_startup,v1_0,88,000021,深科技,深市主板,84,40,21,13,10,回避,强转弱风险,平台突破买点,中期结构清晰：平台突破,回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前,近5日涨幅40.6%过度透支,不参与；等待趋势、启动和板块重新满足条件。 硬性原因：近5日涨幅40.6%过度透支
1,v1_trend_startup,v1_0,89,002049,紫光国微,深市主板,84,40,21,13,10,回避,强转弱风险,平台突破买点,中期结构清晰：平台突破、强势震荡再启动,回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前,20日平均成交额不足3.0十亿,不参与；等待趋势、启动和板块重新满足条件。 硬性原因：20日平均成交额不足3.0十亿
1,v1_trend_startup,v1_0,90,002409,雅克科技,深市主板,84,40,21,13,10,回避,强转弱风险,平台突破买点,中期结构清晰：平台突破,回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前,近5日涨幅42.7%过度透支,不参与；等待趋势、启动和板块重新满足条件。 硬性原因：近5日涨幅42.7%过度透支
1,v1_trend_startup,v1_0,91,300398,飞凯材料,创业板,84,35,21,18,10,回避,强转弱风险,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,回调缩量未确认；板块排名不够靠前；个股可能不是板块前排,近5日涨幅30.6%过度透支,不参与；等待趋势、启动和板块重新满足条件。 硬性原因：近5日涨幅30.6%过度透支
1,v1_trend_startup,v1_0,92,600206,有研新材,沪市主板,82,40,21,11,10,回避,强转弱风险,平台突破买点,中期结构清晰：平台突破,回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排,近5日涨幅37.8%过度透支,不参与；等待趋势、启动和板块重新满足条件。 硬性原因：近5日涨幅37.8%过度透支
1,v1_trend_startup,v1_0,93,600667,XD太极实,沪市主板,77,35,21,11,10,回避,强转弱风险,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,回调缩量未确认；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排,近5日涨幅39.9%过度透支,不参与；等待趋势、启动和板块重新满足条件。 硬性原因：近5日涨幅39.9%过度透支
1,v1_trend_startup,v1_0,94,300274,阳光电源,创业板,62,21,13,18,10,回避,弱延续,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,20日线未确认向上；60日线仍偏下行；近5日低点未确认抬高；缺少放量阳线启动；板块排名不够靠前；个股可能不是板块前排,,不参与；等待趋势、启动和板块重新满足条件。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,95,300394,天孚通信,创业板,60,22,10,18,10,回避,弱延续,等待放量突破或回踩确认,,股价未确认站上20日线；缺少平台突破、趋势回踩或再启动结构；近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；回调缩量未确认；板块排名不够靠前；个股可能不是板块前排,,不参与；等待趋势、启动和板块重新满足条件。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,96,600118,中国卫星,沪市主板,59,13,25,11,10,回避,强转弱风险,等待放量突破或回踩确认,站上中期平台，但突破/回踩结构还需确认,股价未确认站上60日线；20日线未确认向上；60日线仍偏下行；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排,疑似长期下降趋势中的反抽,不参与；等待趋势、启动和板块重新满足条件。 硬性原因：疑似长期下降趋势中的反抽
1,v1_trend_startup,v1_0,97,002938,鹏鼎控股,深市主板,53,22,8,13,10,回避,弱延续,等待放量突破或回踩确认,,股价未确认站上20日线；缺少平台突破、趋势回踩或再启动结构；近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；缺少放量阳线启动；板块近2-3日未确认强于大盘；板块排名不够靠前,,不参与；等待趋势、启动和板块重新满足条件。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,98,601138,工业富联,沪市主板,53,22,8,13,10,回避,弱延续,等待放量突破或回踩确认,,股价未确认站上20日线；缺少平台突破、趋势回踩或再启动结构；近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；缺少放量阳线启动；板块近2-3日未确认强于大盘；板块排名不够靠前,,不参与；等待趋势、启动和板块重新满足条件。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,99,603629,利通电子,沪市主板,41,14,6,11,10,回避,强转弱风险,等待放量突破或回踩确认,,股价未确认站上20日线；20日线未确认向上；缺少平台突破、趋势回踩或再启动结构；近5日低点未确认抬高；5日线未确认向上；股价未站稳5日线；回调缩量未确认；存在长上影或冲高回落；板块近2-3日未确认强于大盘；板块排名不够靠前；个股可能不是板块前排,,不参与；等待趋势、启动和板块重新满足条件。 触发：补齐平台突破、趋势回踩或强势换手信号。 止损：跌破5日线、启动K低点或板块退潮。
1,v1_trend_startup,v1_0,100,002050,三花智控,深市主板,36,0,13,13,10,回避,强转弱风险,等待放量突破或回踩确认,,股价未确认站上20日线；股价未确认站上60日线；20日线未确认向上；60日线仍偏下行；缺少平台突破、趋势回踩或再启动结构；近5日低点未确认抬高；缺少放量阳线启动；板块近2-3日未确认强于大盘；板块排名不够靠前,疑似长期下降趋势中的反抽,不参与；等待趋势、启动和板块重新满足条件。 硬性原因：疑似长期下降趋势中的反抽
